City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
palu,-0.8917,119.8707,76.68,81.0,97.0,1.43,ID,1601211752.0
verkhoyansk,67.544722,133.385,37.56,90.0,100.0,0.56,RU,1601211988.0
samana,19.21,-69.34,75.2,94.0,20.0,3.8,DO,1601211988.0
abaza,52.655,90.09277800000001,37.65,84.0,0.0,1.97,RU,1601211988.0
staszow,50.56342,21.168666,57.0,63.0,99.0,3.0,PL,1601211865.0
urumqi,43.800965000000005,87.600459,59.0,28.0,99.0,6.71,CN,1601211989.0
khanna,30.704444,76.223056,91.4,52.0,5.0,9.17,IN,1601211784.0
albanel,48.88,-72.45,64.4,77.0,75.0,11.41,CA,1601211989.0
luwuk,-0.9516,122.7875,77.97,77.0,92.0,4.59,ID,1601211690.0
magrath,49.416667,-112.87,39.2,69.0,5.0,11.41,CA,1601211990.0
praya,14.92,-23.51,86.0,70.0,20.0,8.05,CV,1601211990.0
gorontalo,0.5412,123.0595,76.69,85.0,10.0,4.14,ID,1601211990.0
barao de melgaco,-16.19,-55.966667,87.8,43.0,0.0,11.41,BR,1601211990.0
sarangani,5.403333,125.46361100000001,83.88,74.0,90.0,11.54,PH,1601211991.0
morehead,37.27,-87.18,63.0,91.0,1.0,7.74,US,1601211991.0
koslan,63.456415,48.898912,59.32,72.0,94.0,4.72,RU,1601211991.0
nyurba,63.284167000000004,118.331944,41.68,78.0,71.0,5.48,RU,1601211992.0
riyadh,24.69,46.71522,104.0,8.0,0.0,11.41,SA,1601211798.0
berdigestyakh,62.098889,126.69916699999999,47.01,74.0,5.0,7.4,RU,1601211992.0
nemuro,43.323611,145.575,57.0,83.0,21.0,16.73,JP,1601211745.0
skibbereen,51.55,-9.266666699999998,57.2,71.0,75.0,10.29,IE,1601211993.0
zhigansk,66.769722,123.37111100000001,43.16,82.0,100.0,2.95,RU,1601211993.0
grand gaube,-20.0063889,57.6608333,75.99,69.0,8.0,10.0,MU,1601211974.0
carlsbad,33.16,-117.35,68.0,93.0,90.0,3.36,US,1601211993.0
leh,34.166667,77.583333,49.28,41.0,22.0,5.97,IN,1601211839.0
juneau,58.301944400000004,-134.4197222,51.01,81.0,75.0,14.99,US,1601211994.0
hobyo,5.3513889,48.525555600000004,79.48,75.0,100.0,21.3,SO,1601211995.0
dunedin,-45.87,170.5,39.99,70.0,0.0,4.0,NZ,1601211995.0
barrancas,10.957561,-72.787693,81.73,68.0,63.0,2.86,CO,1601211995.0
lipova,46.08,21.7,64.4,45.0,39.0,4.7,RO,1601211995.0
clinton,42.59,-82.92,66.0,100.0,75.0,12.75,US,1601211995.0
urucuca,-14.59,-39.28,80.6,74.0,40.0,5.82,BR,1601211996.0
teguldet,57.306389,88.166667,44.49,82.0,95.0,3.58,RU,1601211996.0
takikawa,43.552778,141.906389,52.14,84.0,99.0,5.95,JP,1601211996.0
vyshestebliyevskaya,45.1968,37.02,86.0,42.0,36.0,13.42,RU,1601211996.0
solnechnogorsk,56.183333,36.983333,64.4,34.0,31.0,13.42,RU,1601211996.0
neuquen,-38.951606,-68.059102,51.8,53.0,0.0,11.41,AR,1601211713.0
minggang,32.458611,114.04861100000001,69.24,74.0,1.0,6.17,CN,1601211997.0
broome,42.25,-75.83,66.0,100.0,90.0,4.7,US,1601211997.0
kautokeino,69.01,23.04,42.87,63.0,0.0,11.18,NO,1601211998.0
dubbo,-32.25,148.62,42.8,87.0,0.0,9.17,AU,1601211998.0
qinzhou,21.95,108.61666699999999,74.05,83.0,100.0,8.12,CN,1601211998.0
nsunga,-1.1438888999999999,31.3947222,78.8,69.0,20.0,8.05,TZ,1601211778.0
dongsheng,39.816085,109.97762900000001,61.05,62.0,46.0,14.56,CN,1601211702.0
vila velha,-20.333333,-40.29,82.0,65.0,0.0,13.87,BR,1601211999.0
yenagoa,4.924722,6.264167,80.15,83.0,100.0,6.33,NG,1601211999.0
tsabong,-26.02,22.4,77.04,15.0,0.0,12.82,BW,1601211999.0
trinidad,-14.83,-64.9,80.6,78.0,0.0,13.87,BO,1601212000.0
hirara,24.803788,125.28,76.37,82.0,100.0,11.14,JP,1601212000.0
mwene-ditu,-7.0,23.45,89.29,45.0,24.0,0.58,CD,1601211850.0
lorengau,-2.0166667,147.2666667,81.9,78.0,3.0,7.96,PG,1601212001.0
mahebourg,-20.4080556,57.7,73.4,83.0,75.0,11.41,MU,1601212001.0
saint-pierre,-21.34,55.48,77.0,57.0,40.0,6.93,RE,1601212002.0
sungaipenuh,-2.083333,101.383333,66.79,87.0,100.0,1.9,ID,1601212002.0
kholm,59.27,32.85,67.78,54.0,0.0,8.77,RU,1601212002.0
kumbo,6.2,10.666666699999999,64.96,83.0,100.0,0.69,CM,1601212002.0
mareeba,-16.995001000000002,145.43,73.4,83.0,61.0,6.93,AU,1601212003.0
lebu,-37.616667,-73.65,50.07,81.0,0.0,9.44,CL,1601212003.0
meulaboh,4.1363,96.1285,79.81,76.0,100.0,0.96,ID,1601211715.0
oussouye,12.485,-16.5469444,89.6,79.0,20.0,2.24,SN,1601212003.0
kawalu,-7.3817,108.2082,71.55,92.0,76.0,1.5,ID,1601212004.0
san rafael del sur,11.85,-86.44,73.4,94.0,20.0,6.93,NI,1601211986.0
bud,39.45,-86.18,60.01,100.0,1.0,4.7,US,1601212004.0
tongliao,43.6125,122.26527800000001,65.34,61.0,0.0,12.5,CN,1601212005.0
gimli,50.633333,-96.99,54.0,99.0,71.0,10.0,CA,1601211706.0
tumpat,6.197755,102.170976,80.6,88.0,20.0,4.47,MY,1601211736.0
severo-kurilsk,50.678889,156.125,48.15,82.0,100.0,15.26,RU,1601212005.0
sovetskiy,61.36,63.58,57.09,78.0,94.0,6.69,RU,1601212006.0
yulara,-25.24,130.99,84.2,9.0,40.0,17.22,AU,1601211748.0
roma,43.21,-75.46,66.99,82.0,1.0,8.05,US,1601211848.0
kupang,-10.166667,123.58333300000001,80.6,69.0,20.0,13.87,ID,1601212007.0
clyde river,70.47,-68.59,28.4,92.0,90.0,8.05,CA,1601211977.0
huarmey,-10.066666699999999,-78.15,63.63,76.0,42.0,4.41,PE,1601212007.0
shingu,33.73,135.98,63.5,78.0,0.0,8.28,JP,1601212007.0
bengkulu,-3.8,102.266667,78.96,78.0,100.0,4.34,ID,1601212008.0
luderitz,-26.648055600000003,15.159444400000002,62.42,48.0,0.0,28.03,NA,1601212008.0
kalmunai,7.4166667,81.8166667,83.39,75.0,29.0,17.31,LK,1601211931.0
winburg,-28.518046000000002,27.009331,69.15,17.0,0.0,17.07,ZA,1601212008.0
yarada,17.65,83.266667,86.0,79.0,75.0,6.93,IN,1601212009.0
ranong,9.965834,98.634761,77.0,94.0,40.0,3.36,TH,1601211939.0
keuruu,62.266667000000005,24.7,70.0,56.0,25.0,9.17,FI,1601212009.0
kahului,20.894722199999997,-156.47,77.0,61.0,20.0,6.93,US,1601212009.0
garowe,8.41,48.48,92.26,33.0,91.0,11.07,SO,1601212010.0
praia da vitoria,38.733333,-27.066667,72.0,88.0,75.0,9.19,PT,1601212010.0
jumla,29.27,82.18,56.46,69.0,2.0,2.53,NP,1601212010.0
kamra,33.747336,73.511066,86.0,82.0,0.0,4.7,PK,1601211830.0
dicabisagan,17.081839000000002,122.41574299999999,80.78,82.0,100.0,2.08,PH,1601212011.0
annau,37.8883333,58.52,78.8,13.0,20.0,4.7,TM,1601211986.0
aitape,-3.14,142.35,79.63,83.0,1.0,4.92,PG,1601212011.0
makakilo city,21.346944399999998,-158.08583330000002,78.8,69.0,1.0,4.7,US,1601212011.0
gardenstown,57.666667000000004,-2.34,52.0,68.0,77.0,4.0,GB,1601212012.0
ponferrada,42.546638,-6.596187,55.99,60.0,53.0,3.0,ES,1601212012.0
waipawa,-41.412222,175.515278,53.6,66.0,43.0,18.34,NZ,1601212012.0
pantayivka,48.673998,32.884102,72.27,67.0,100.0,22.01,UA,1601212012.0
mandalgovi,45.76,106.26666670000002,46.18,50.0,0.0,8.93,MN,1601212013.0
pitimbu,-7.466667,-34.81,82.4,65.0,40.0,11.41,BR,1601212013.0
pachino,36.716667,15.09,79.0,55.0,47.0,1.99,IT,1601212013.0
sakaiminato,35.55,133.23333300000002,68.0,56.0,75.0,10.29,JP,1601212013.0
alofi,-19.06,-169.91666669999998,73.4,88.0,91.0,12.75,NU,1601211988.0
malpe,13.35,74.716667,82.4,74.0,75.0,6.93,IN,1601211807.0
binga,-17.62,27.34,100.04,15.0,0.0,2.82,ZW,1601212014.0
chekhov,55.14,37.47,64.4,31.0,19.0,20.13,RU,1601212014.0
kenai,60.5544444,-151.2583333,46.99,87.0,1.0,9.17,US,1601212014.0
cockburn town,21.46,-71.14,83.17,69.0,0.0,12.84,TC,1601211819.0
susangerd,31.5608,48.1831,111.2,14.0,0.0,4.7,IR,1601211824.0
pudozh,61.809881999999995,36.534541,65.79,64.0,7.0,3.85,RU,1601212015.0
nukus,42.453055600000006,59.61027779999999,68.0,15.0,57.0,16.11,UZ,1601211784.0
takoradi,4.883333299999999,-1.76,79.34,80.0,95.0,9.91,GH,1601212016.0
college,64.8569444,-147.80277780000003,41.0,86.0,20.0,8.05,US,1601212016.0
grindavik,63.84,-22.433332999999998,46.4,93.0,90.0,11.41,IS,1601212016.0
bosaso,11.2847222,49.1825,88.97,59.0,0.0,8.16,SO,1601212016.0
onega,63.90606700000001,38.140347999999996,59.77,78.0,77.0,3.6,RU,1601212017.0
nouakchott,18.0863889,-15.975277800000002,89.6,70.0,0.0,13.87,MR,1601212017.0
porto torres,40.835,8.397222,64.4,55.0,40.0,10.29,IT,1601212017.0
gao,16.64,1.64,100.27,19.0,0.0,9.28,ML,1601211736.0
davidson,36.15,-86.78,64.0,88.0,75.0,5.82,US,1601212017.0
husavik,66.04,-17.34,44.6,93.0,90.0,8.05,IS,1601212018.0
eureka,40.8022222,-124.1625,54.0,96.0,0.0,5.82,US,1601212018.0
conde,-7.26,-34.91,82.4,65.0,40.0,11.41,BR,1601211921.0
casablanca,33.592779,-7.619157,75.2,60.0,20.0,18.34,MA,1601212018.0
cabo san lucas,22.89,-109.91,77.0,88.0,5.0,10.29,MX,1601212019.0
sur,22.57,59.53,91.09,40.0,87.0,1.81,OM,1601212019.0
gander,48.97,-54.59,59.0,77.0,75.0,14.99,CA,1601212019.0
sebring,27.4952778,-81.44111109999999,77.0,100.0,1.0,4.7,US,1601212020.0
punta alta,-38.875875,-62.073589,51.8,100.0,75.0,17.22,AR,1601212020.0
novochernorechenskiy,56.2652,91.08,42.06,94.0,97.0,3.67,RU,1601212020.0
mayya,61.733332999999995,130.281111,53.6,87.0,40.0,4.47,RU,1601212020.0
eagle pass,28.708888899999998,-100.4991667,77.0,84.0,6.0,4.0,US,1601212020.0
bilma,18.6866667,12.919166699999998,103.17,10.0,100.0,10.0,NE,1601212021.0
hluti,-27.2166667,31.616666700000003,60.12,84.0,98.0,7.02,SZ,1601212021.0
banda aceh,5.5577,95.3222,80.55,72.0,100.0,7.09,ID,1601212021.0
luba,3.46,8.55,82.4,83.0,75.0,14.99,GQ,1601212021.0
luena,-11.783333,19.916667,92.3,17.0,94.0,4.09,AO,1601211991.0
akureyri,65.68,-18.09,44.6,93.0,90.0,8.05,IS,1601212022.0
hami,42.8,93.45,64.96,26.0,100.0,4.9,CN,1601212022.0
qingdao,36.098611,120.371944,70.0,77.0,0.0,4.47,CN,1601212022.0
chernyshevskiy,63.012778000000004,112.47138899999999,37.8,97.0,100.0,10.58,RU,1601212022.0
aguie,13.508055599999999,7.777222200000001,94.77,29.0,67.0,7.14,NE,1601212023.0
aksu,41.12,80.26,65.46,26.0,96.0,5.88,CN,1601212023.0
upington,-28.447758,21.256121,62.6,25.0,0.0,6.93,ZA,1601212023.0
pedernales,18.04,-71.74,77.0,94.0,20.0,2.13,DO,1601212024.0
kenitra,34.261008000000004,-6.580203,73.4,64.0,40.0,10.29,MA,1601212024.0
samarai,-10.616666699999998,150.66666669999998,79.32,87.0,78.0,12.53,PG,1601212024.0
baripada,21.93,86.721389,83.39,73.0,11.0,3.51,IN,1601212024.0
duiwelskloof,-23.693394,30.140015999999996,74.46,47.0,30.0,6.67,ZA,1601212002.0
vardo,70.366667,31.11,44.6,65.0,0.0,8.05,NO,1601212025.0
ballina,-28.87,153.57,60.8,63.0,40.0,9.17,AU,1601212025.0
toamasina,-18.1666667,49.3833333,80.6,69.0,20.0,9.17,MG,1601212025.0
zabid,14.2,43.3155556,95.32,48.0,100.0,6.64,YE,1601212025.0
wanaka,-44.7,169.15,31.95,91.0,34.0,6.17,NZ,1601212026.0
nouadhibou,20.93,-17.03,93.2,32.0,0.0,12.75,MR,1601212026.0
nusaybin,37.077795,41.217797,93.2,20.0,0.0,11.41,TR,1601211944.0
palmer,42.16,-72.33,68.0,100.0,90.0,3.36,US,1601211767.0
ruyigi,-3.45,30.32,73.65,52.0,99.0,5.23,BI,1601212026.0
promyshlennyy,67.583333,63.916667000000004,41.2,75.0,15.0,12.39,RU,1601212027.0
humaita,-7.51,-63.02,86.38,61.0,54.0,2.73,BR,1601212027.0
coquimbo,-29.953333,-71.343611,50.0,81.0,40.0,3.31,CL,1601212007.0
parkland,47.16,-122.43,54.0,93.0,90.0,1.57,US,1601212028.0
sinnamary,5.383333299999999,-52.95,83.97,66.0,73.0,7.18,GF,1601212028.0
fatehabad,29.52,75.45,90.1,23.0,55.0,0.49,IN,1601212002.0
atambua,-9.106111,124.8925,73.9,84.0,32.0,3.87,ID,1601211990.0
roros,62.57,11.38,42.8,100.0,75.0,5.82,NO,1601212029.0
tomatlan,19.93,-105.25,74.08,93.0,5.0,1.81,MX,1601212029.0
tyulgan,52.340486,56.166043,59.72,55.0,0.0,2.89,RU,1601212029.0
hoa binh,20.813333,105.338333,78.8,78.0,20.0,2.24,VN,1601211965.0
terney,45.050278000000006,136.60916699999999,52.52,81.0,18.0,4.65,RU,1601212030.0
olafsvik,64.89,-23.71,45.52,84.0,100.0,7.99,IS,1601212030.0
balikpapan,-1.27,116.83333300000001,78.58,87.0,100.0,7.67,ID,1601211755.0
povenets,62.848698,34.826211,59.23,72.0,91.0,7.0,RU,1601212031.0
tromso,69.65,18.96,42.8,70.0,0.0,20.8,NO,1601212031.0
joshimath,30.566667,79.56666700000001,57.43,56.0,19.0,0.25,IN,1601212031.0
ewo,-0.8725,14.820555599999999,81.77,74.0,100.0,7.27,CG,1601212032.0
hamilton,39.18,-84.53,64.0,93.0,20.0,6.93,US,1601212032.0
kodinsk,58.688056,99.184444,42.55,89.0,100.0,6.11,RU,1601212033.0
lakeway,30.36,-97.98,77.0,83.0,90.0,8.05,US,1601212033.0
te anau,-45.416667,167.716667,33.94,89.0,83.0,6.87,NZ,1601212033.0
atbasar,51.8,68.333333,49.37,56.0,71.0,2.24,KZ,1601211875.0
quatre cocos,-20.207777800000002,57.7625,75.99,83.0,75.0,11.41,MU,1601212034.0
zaltan,32.95,11.866666699999998,88.83,29.0,0.0,11.21,LY,1601212034.0
gat,31.61,34.76,89.01,59.0,0.0,1.99,IL,1601212034.0
magaria,12.9975,8.9105556,97.81,23.0,35.0,5.82,NE,1601212034.0
bereda,43.27,-7.54,64.99,63.0,40.0,8.99,ES,1601212034.0
mana,5.66,-53.783333299999995,84.67,63.0,30.0,7.61,GF,1601212035.0
honiara,-9.433333300000001,159.95,73.4,100.0,90.0,10.29,SB,1601212035.0
bintulu,3.166667,113.03333300000001,80.6,88.0,20.0,3.36,MY,1601211989.0
lafia,8.483333,8.516667,82.33,71.0,94.0,3.31,NG,1601212035.0
talnakh,69.4865,88.3972,37.4,93.0,40.0,8.95,RU,1601212035.0
dryden,49.783333,-92.75,50.0,93.0,75.0,8.05,CA,1601212036.0
jalu,29.0333333,21.55,103.91,15.0,0.0,5.12,LY,1601212036.0
saint-francois,46.42,3.91,48.99,93.0,100.0,10.29,FR,1601212036.0
praia,14.916666699999999,-23.51,86.0,70.0,20.0,8.05,CV,1601211990.0
mokhsogollokh,61.468056000000004,128.920278,49.8,65.0,48.0,6.93,RU,1601212037.0
gueret,46.172337,1.8745619999999998,46.4,93.0,90.0,13.87,FR,1601212037.0
marsa matruh,31.35,27.25,84.2,74.0,0.0,9.17,EG,1601212037.0
hovd,48.01,91.64,43.41,55.0,100.0,1.32,MN,1601212037.0
juan lacaze,-34.4333333,-57.44,61.0,100.0,90.0,10.29,UY,1601212038.0
sitka,57.0530556,-135.33,51.8,76.0,90.0,19.46,US,1601212038.0
cortez,37.3488889,-108.5852778,51.01,56.0,1.0,5.82,US,1601212038.0
novorzhev,57.029416000000005,29.333776,69.06,49.0,0.0,10.67,RU,1601212038.0
komsomolskiy,40.43,71.72,73.4,27.0,100.0,6.93,UZ,1601212039.0
kibala,9.11,18.35,87.8,62.0,20.0,6.93,TD,1601212039.0
srednekolymsk,67.45,153.683333,43.23,62.0,100.0,8.75,RU,1601212040.0
paranhos,-23.89,-55.43,90.3,38.0,97.0,9.91,BR,1601212040.0
nanortalik,60.14,-45.24,37.83,76.0,0.0,12.66,GL,1601212040.0
fukue,32.688056,128.84194399999998,70.39,75.0,0.0,29.06,JP,1601212027.0
malumfashi,11.785288000000001,7.621753,88.0,46.0,0.0,5.17,NG,1601211900.0
nizhniy odes,63.644511,54.85598100000001,53.89,86.0,100.0,4.14,RU,1601212041.0
nokaneng,-19.6666667,22.2666667,100.9,8.0,0.0,3.62,BW,1601212041.0
loa janan,-0.583333,117.09,76.06,91.0,97.0,2.64,ID,1601212041.0
patrocinio,-18.94,-46.99,84.13,26.0,0.0,10.36,BR,1601212041.0
donskoye,45.46,41.97,75.2,44.0,0.0,22.37,RU,1601212042.0
pandan,14.05,124.17,81.19,80.0,92.0,6.06,PH,1601212042.0
sandwick,60.0,-1.25,51.8,81.0,75.0,8.05,GB,1601212042.0
awbari,26.59,12.78,102.78,8.0,0.0,13.47,LY,1601211941.0
athabasca,54.716667,-113.29,45.68,77.0,86.0,11.52,CA,1601212042.0
mvuma,-19.283333300000002,30.5333333,91.92,15.0,97.0,8.08,ZW,1601212043.0
ulaanbaatar,47.91,106.88,41.0,52.0,75.0,4.47,MN,1601211957.0
matay,28.4222222,30.78,104.76,7.0,0.0,21.05,EG,1601211983.0
rapid valley,44.0625,-103.14583329999999,51.8,43.0,1.0,10.29,US,1601212043.0
mahon,39.89,4.27,64.4,48.0,20.0,26.4,ES,1601212043.0
ugoofaaru,5.6666667,73.0,83.12,73.0,66.0,8.99,MV,1601212044.0
soe,-9.86,124.28333300000001,66.13,94.0,4.0,5.37,ID,1601211925.0
abu dhabi,24.466667,54.36666700000001,100.4,29.0,0.0,9.17,AE,1601211853.0
male,4.1666667,73.51,86.0,74.0,75.0,5.82,MV,1601211748.0
prado,-17.34,-39.22,78.62,63.0,1.0,8.34,BR,1601211936.0
bathsheba,13.2166667,-59.5166667,78.8,88.0,75.0,14.99,BB,1601212045.0
waingapu,-9.6567,120.2641,80.74,67.0,0.0,8.41,ID,1601212045.0
hirtshals,57.588135,9.96,64.99,83.0,23.0,5.01,DK,1601212045.0
lodja,-3.483333,23.433332999999998,78.6,79.0,100.0,6.29,CD,1601212045.0
eldorado,-23.79,-54.28,88.52,39.0,73.0,10.16,BR,1601212046.0
canutama,-6.533333,-64.38,84.31,63.0,91.0,3.27,BR,1601212046.0
uribia,11.713897,-72.266035,85.66,67.0,18.0,11.88,CO,1601212046.0
lavrentiya,65.583333,-171.0,33.19,92.0,90.0,10.8,RU,1601212046.0
kirakira,-10.45,161.91666669999998,79.95,81.0,100.0,13.96,SB,1601211751.0
laguna,38.42,-121.42,73.4,35.0,1.0,16.11,US,1601212047.0
naze,28.366667,129.48333300000002,78.8,78.0,75.0,6.93,JP,1601212007.0
lazaro cardenas,17.958333,-102.2,76.44,84.0,100.0,4.29,MX,1601212047.0
boddam,57.466667,-1.7833330000000003,52.0,66.0,90.0,5.82,GB,1601212047.0
barcelos,41.54,-8.62,70.0,72.0,20.0,12.75,PT,1601211842.0
malanje,-9.544722,16.34,71.6,83.0,75.0,9.17,AO,1601212048.0
edd,13.929722199999999,41.6925,91.81,55.0,0.0,8.88,ER,1601212048.0
arkhipo-osipovka,44.371944,38.52,78.39,59.0,0.0,6.93,RU,1601212048.0
portobelo,9.55,-79.65,75.0,94.0,98.0,3.0,PA,1601212048.0
rio bueno,-40.316666999999995,-72.966667,48.2,87.0,40.0,2.24,CL,1601212007.0
sola,-13.883333300000002,167.55,79.65,81.0,2.0,17.83,VU,1601212049.0
san rafael,-34.62,-68.33,62.98,29.0,33.0,8.95,AR,1601212049.0
havoysund,71.000556,24.66,44.6,52.0,0.0,14.99,NO,1601212049.0
culpeper,38.5,-77.97,64.4,93.0,90.0,1.79,US,1601212049.0
maymyo,22.033333300000002,96.4666667,93.2,56.0,40.0,5.82,MM,1601211848.0
centralia,46.72,-122.95,50.0,100.0,90.0,3.36,US,1601211763.0
nizwa,22.9333333,57.533333299999995,99.86,11.0,0.0,6.67,OM,1601212050.0
nizhniy bestyakh,61.959444,129.908611,53.6,87.0,40.0,4.47,RU,1601212050.0
carbonia,39.167221999999995,8.522222,64.99,77.0,75.0,12.75,IT,1601212051.0
lensk,60.725278,114.927778,43.0,65.0,5.0,9.24,RU,1601211858.0
northam,51.03,-4.22,59.0,70.0,0.0,4.0,GB,1601212051.0
mlalo,-4.9333333,38.9333333,84.87,53.0,74.0,11.52,TZ,1601212051.0
henties bay,-22.1166667,14.2833333,59.5,63.0,0.0,21.63,NA,1601212052.0
nzega,-2.48,29.56,75.33,48.0,67.0,6.96,RW,1601212052.0
vaxjo,56.88333299999999,14.81,71.6,64.0,50.0,12.75,SE,1601212052.0
suez,29.9666667,32.53,98.82,15.0,0.0,18.75,EG,1601211985.0
benicarlo,40.416501000000004,0.427087,68.0,29.0,25.0,11.01,ES,1601211893.0
tahara,34.666667,137.26666699999998,71.6,64.0,20.0,27.51,JP,1601211908.0
bollnas,61.35,16.39,54.63,88.0,100.0,7.61,SE,1601212053.0
rawson,-43.300158,-65.10228000000001,56.62,39.0,0.0,11.1,AR,1601212053.0
hambantota,6.116666700000001,81.1166667,84.2,83.0,75.0,11.41,LK,1601212053.0
bahia honda,22.9036111,-83.1591667,80.11,80.0,0.0,1.77,CU,1601211992.0
ca mau,9.176944,105.15,76.32,92.0,100.0,8.57,VN,1601211817.0
tianpeng,30.986641,103.93933299999999,68.0,64.0,100.0,4.29,CN,1601211955.0
gangtok,27.333333000000003,88.616667,65.34,81.0,66.0,1.79,IN,1601212055.0
zyryanka,65.75,150.85,43.7,61.0,100.0,12.06,RU,1601212055.0
ambatofinandrahana,-20.55,46.8,78.51,30.0,36.0,3.74,MG,1601212055.0
latnaya,51.6586,38.9011,71.6,15.0,0.0,17.9,RU,1601212056.0
radhanpur,23.833333,71.6,86.81,52.0,35.0,5.57,IN,1601211810.0
evensk,61.95,159.23333300000002,43.56,92.0,71.0,6.24,RU,1601212056.0
coihaique,-45.58,-72.06666700000001,46.4,70.0,40.0,3.36,CL,1601212007.0
warrington,53.39,-2.58,59.0,58.0,0.0,11.41,GB,1601212056.0
omsukchan,62.533333,155.8,34.14,86.0,0.0,7.27,RU,1601212057.0
sampit,-2.5333330000000003,112.95,74.32,93.0,99.0,1.23,ID,1601212057.0
bedford,52.13,-0.47,60.01,71.0,75.0,17.22,GB,1601212035.0
puerto carreno,6.189031,-67.485879,79.18,81.0,100.0,5.37,CO,1601212057.0
sanary-sur-mer,43.117835,5.800065,63.0,55.0,51.0,8.99,FR,1601212058.0
dabakala,8.37,-4.428628,81.81,74.0,96.0,7.99,CI,1601212058.0
coahuayana,18.73,-103.68,69.8,83.0,40.0,2.33,MX,1601212058.0
nishihara,26.184167000000002,127.75583300000001,78.8,88.0,90.0,4.7,JP,1601212058.0
si sa ket,15.114806,104.32938,86.0,79.0,20.0,3.36,TH,1601211809.0
morro bay,35.3658333,-120.84888889999999,64.0,89.0,33.0,4.79,US,1601212059.0
qiqihar,47.340833,123.96722199999999,58.87,60.0,100.0,10.2,CN,1601212059.0
churapcha,62.0025,132.4325,53.6,87.0,100.0,14.14,RU,1601212059.0
wewak,-3.55,143.6333333,80.74,80.0,36.0,6.64,PG,1601212059.0
tekeli,44.83,78.82388900000001,41.36,61.0,0.0,4.29,KZ,1601212060.0
codrington,-38.27,141.97,38.79,83.0,0.0,5.12,AU,1601212060.0
linqiong,30.415871999999997,103.460885,69.01,100.0,75.0,2.24,CN,1601211955.0
aden,12.779444400000001,45.036666700000005,87.57,74.0,1.0,12.39,YE,1601212060.0
ajaccio,42.0,8.92,55.4,93.0,100.0,3.36,FR,1601212060.0
mercedes,-34.65,-59.43,57.0,91.0,75.0,4.0,AR,1601212061.0
klaksvik,62.2333333,-6.59,46.4,87.0,100.0,18.34,FO,1601212061.0
ust-tsilma,65.441037,52.149783,47.44,88.0,100.0,7.38,RU,1601212061.0
mayor pablo lagerenza,-19.93,-60.77,95.58,33.0,0.0,18.72,PY,1601212061.0
ibra,22.6902778,58.53,100.44,10.0,0.0,4.76,OM,1601212062.0
provideniya,64.383333,-173.3,32.31,91.0,94.0,9.46,RU,1601212062.0
cobija,-11.0333333,-68.77,82.98,63.0,2.0,4.76,BO,1601212062.0
ocnita,44.98,25.55,66.99,45.0,0.0,5.01,RO,1601212062.0
avenal,36.0041667,-120.12805559999998,66.0,56.0,56.0,1.99,US,1601212062.0
port hardy,50.7,-127.42,50.0,93.0,90.0,12.75,CA,1601212063.0
tamiahua,21.266667,-97.45,76.96,90.0,0.0,3.89,MX,1601212063.0
kashary,49.040009999999995,41.005569,72.97,22.0,14.0,20.85,RU,1601212063.0
marsaxlokk,35.841944,14.543056,77.0,57.0,100.0,17.22,MT,1601212063.0
aiken,33.58,-81.6,63.0,100.0,75.0,1.83,US,1601212063.0
muros,42.776173,-9.060316,64.99,69.0,51.0,5.99,ES,1601212064.0
vilyuysk,63.755278000000004,121.62472199999999,44.73,78.0,100.0,8.05,RU,1601212064.0
mithi,24.731826,69.798113,88.7,53.0,0.0,14.09,PK,1601211830.0
innisfail,-17.53,146.031021,72.32,86.0,89.0,2.48,AU,1601212064.0
lagoa,39.05,-27.98,70.7,89.0,0.0,10.71,PT,1601212065.0
preeceville,51.95,-102.666667,44.56,89.0,60.0,9.98,CA,1601212065.0
nuevo progreso,23.17,-97.95,78.01,71.0,0.0,6.2,MX,1601212065.0
golden,39.76,-105.22,51.01,71.0,1.0,5.82,US,1601212065.0
kananga,-5.9,22.42,95.4,34.0,38.0,0.78,CD,1601211850.0
teahupoo,-17.8333333,-149.2666667,75.2,78.0,20.0,2.24,PF,1601212066.0
kusa,55.338333,59.44055600000001,52.92,77.0,0.0,4.03,RU,1601212066.0
warmbad,-28.45,18.73,65.43,24.0,0.0,11.54,NA,1601212066.0
preobrazheniye,42.901944,133.906389,52.99,79.0,1.0,3.96,RU,1601212067.0
smithers,54.78,-127.16666699999999,39.2,93.0,90.0,5.82,CA,1601211982.0
kutum,14.2,24.6666667,86.61,35.0,100.0,12.19,SD,1601212067.0
polson,47.693611100000005,-114.1622222,37.0,44.0,5.0,2.13,US,1601212068.0
kuusankoski,60.91,26.62,69.8,52.0,0.0,8.05,FI,1601212068.0
yatou,37.15,122.38333300000001,63.09,80.0,0.0,5.46,CN,1601211950.0
ilam,26.92,87.92,82.4,78.0,40.0,2.24,NP,1601212068.0
marystown,47.166667,-55.15,59.0,100.0,76.0,5.99,CA,1601212069.0
jinchang,38.495278000000006,102.173889,67.78,47.0,100.0,9.28,CN,1601212069.0
arman,59.7,150.166667,42.08,89.0,13.0,4.38,RU,1601212069.0
nara,34.69,135.8,69.01,70.0,17.0,1.99,JP,1601211940.0
rincon,32.3,-81.24,73.4,88.0,90.0,1.79,US,1601212069.0
